iris,com,libcom,taux_pauvrete,revenu_median,annee
762160104,76216,Déville-lès-Rouen,24.7314049586777,17335.5,2013
762170101,76217,Dieppe,,24062.5,2013
762170102,76217,Dieppe,22.0733427362482,17157.0,2013
762170103,76217,Dieppe,41.022210329141,13412.0,2013
762170104,76217,Dieppe,19.629225736096,17145.0,2013
762170105,76217,Dieppe,38.0635465865178,13970.5555555556,2013
762170107,76217,Dieppe,15.0379879486508,20959.2,2013
762170108,76217,Dieppe,24.3891504147052,16346.6666666667,2013
762170109,76217,Dieppe,21.5332980038862,17240.6666666667,2013
762170110,76217,Dieppe,25.4237288135593,15443.0,2013
762170111,76217,Dieppe,18.7684365781711,16612.6086956522,2013
762170112,76217,Dieppe,,20756.0,2013
762170113,76217,Dieppe,,19466.6666666667,2013
762170114,76217,Dieppe,12.441636912936,19501.3333333333,2013
762170115,76217,Dieppe,33.6734693877551,14265.3333333333,2013
762170116,76217,Dieppe,36.4534452951346,13742.8571428571,2013
762310101,76231,Elbeuf,34.1507720254314,14384.0,2013
762310102,76231,Elbeuf,24.238439623055,17002.5925925926,2013
762310103,76231,Elbeuf,38.4766584766585,13470.0,2013
762310104,76231,Elbeuf,26.9321456641341,16142.4,2013
762310105,76231,Elbeuf,29.9130922343706,15337.0,2013
762310106,76231,Elbeuf,36.9535519125683,14237.3333333333,2013
762310107,76231,Elbeuf,,22762.0,2013
762310108,76231,Elbeuf,,13739.0,2013
762590101,76259,Fécamp,14.0712945590994,19134.6666666667,2013
762590102,76259,Fécamp,15.9442724458204,18753.3333333333,2013
762590103,76259,Fécamp,20.1252936570086,17292.0,2013
762590104,76259,Fécamp,14.9499582985822,18311.2,2013
762590105,76259,Fécamp,21.8640280880945,15938.3333333333,2013
762590106,76259,Fécamp,25.5441008018328,15800.0,2013
762590107,76259,Fécamp,14.8137019230769,19532.4772497472,2013
762590108,76259,Fécamp,,12935.2380952381,2013
762590109,76259,Fécamp,21.1156462585034,15984.0,2013
762590110,76259,Fécamp,,20428.6666666667,2013
762590111,76259,Fécamp,16.025641025641,18528.2857142857,2013
763220101,76322,Le Grand-Quevilly,7.92659856223988,19688.1666666667,2013
763220102,76322,Le Grand-Quevilly,,18683.3333333333,2013
763220103,76322,Le Grand-Quevilly,,20169.0,2013
763220201,76322,Le Grand-Quevilly,9.01596211191019,19962.0,2013
763220202,76322,Le Grand-Quevilly,,20667.2222222222,2013
763220301,76322,Le Grand-Quevilly,15.2478718077116,17548.8,2013
763220302,76322,Le Grand-Quevilly,,19131.3333333333,2013
763220401,76322,Le Grand-Quevilly,10.4900181488203,18597.0,2013
763220402,76322,Le Grand-Quevilly,,17732.0,2013
763220403,76322,Le Grand-Quevilly,,17778.5714285714,2013
763220501,76322,Le Grand-Quevilly,,17104.7619047619,2013
763510101,76351,Le Havre,,21465.0,2013
763510102,76351,Le Havre,13.6219897835077,18228.0769230769,2013
763510103,76351,Le Havre,,21090.0,2013
763510104,76351,Le Havre,11.5419296663661,20538.8888888889,2013
763510105,76351,Le Havre,,24711.0,2013
763510106,76351,Le Havre,,25849.1666666667,2013
763510107,76351,Le Havre,,24835.3333333333,2013
763510108,76351,Le Havre,9.58971824023727,21486.0,2013
763510201,76351,Le Havre,10.3928836174944,23824.0,2013
763510301,76351,Le Havre,,28187.0,2013
763510302,76351,Le Havre,7.7409750651284,25026.0,2013
763510303,76351,Le Havre,,22325.0,2013
763510304,76351,Le Havre,,26025.0,2013
763510401,76351,Le Havre,11.2759643916914,20441.0,2013
763510402,76351,Le Havre,16.3911060433295,19765.0,2013
763510403,76351,Le Havre,18.2374263706389,18357.3333333333,2013
763510404,76351,Le Havre,26.5837104072398,15943.5,2013
763510405,76351,Le Havre,26.7712276906436,16878.0,2013
763510501,76351,Le Havre,24.3374797187669,16860.0,2013
763510502,76351,Le Havre,,25682.0,2013
763510503,76351,Le Havre,,24143.8888888889,2013
763510504,76351,Le Havre,,24090.0,2013
763510505,76351,Le Havre,,22660.5333333333,2013
763510506,76351,Le Havre,,21088.0,2013
763510507,76351,Le Havre,,23698.6666666667,2013
763510601,76351,Le Havre,32.0773930753564,14619.0,2013
763510602,76351,Le Havre,32.5895478567234,14656.0,2013
763510701,76351,Le Havre,13.439019996397,19709.0,2013
763510702,76351,Le Havre,11.8130679359585,21643.5,2013
763510703,76351,Le Havre,25.8686521573119,16861.5789473684,2013
763510801,76351,Le Havre,28.7075393537697,15881.6666666667,2013
763510802,76351,Le Havre,23.3333333333333,16626.6666666667,2013
763510803,76351,Le Havre,24.4038979888036,16330.0,2013
763510901,76351,Le Havre,40.3050108932462,13522.0,2013
763510902,76351,Le Havre,43.2253125797397,12811.7948717949,2013
763511001,76351,Le Havre,21.6707391569945,16749.0,2013
763511101,76351,Le Havre,18.1940700808625,17318.0,2013
763511102,76351,Le Havre,27.8723404255319,14946.9565217391,2013
763511201,76351,Le Havre,23.0457310205001,17027.7777777778,2013
763511202,76351,Le Havre,12.9830765344784,20142.6666666667,2013
763511203,76351,Le Havre,12.8639273177782,18772.0,2013
763511204,76351,Le Havre,,21679.25,2013
763511302,76351,Le Havre,49.4552657642786,12187.5,2013
763511303,76351,Le Havre,31.8456531845653,14640.4761904762,2013
763511401,76351,Le Havre,26.807131280389,16281.6666666667,2013
763511402,76351,Le Havre,,13017.619047619,2013
763511501,76351,Le Havre,11.5651503469545,20949.3333333333,2013
763511502,76351,Le Havre,14.6161667513981,19796.6666666667,2013
763511503,76351,Le Havre,24.9588138385502,16860.3333333333,2013
763511601,76351,Le Havre,,21501.6666666667,2013
763511602,76351,Le Havre,14.3090188767187,19697.3333333333,2013
763511603,76351,Le Havre,,22231.9230769231,2013
763511701,76351,Le Havre,19.2481560789912,16379.5,2013
763511702,76351,Le Havre,16.4439279488669,18444.0,2013
763511703,76351,Le Havre,12.9482999534234,19583.3333333333,2013
763511704,76351,Le Havre,26.1677548970367,17612.7777777778,2013
763511801,76351,Le Havre,18.270332187858,17170.8888888889,2013
763511802,76351,Le Havre,11.9358669833729,18681.5384615385,2013
763511803,76351,Le Havre,13.1841401118949,18323.8888888889,2013
763511804,76351,Le Havre,36.6792016199016,13817.2222222222,2013
763511901,76351,Le Havre,29.2443941963445,15180.3571428571,2013
763511902,76351,Le Havre,39.63133640553,13613.8095238095,2013
763512001,76351,Le Havre,23.9889705882353,16187.5757575758,2013
763512101,76351,Le Havre,,23996.875,2013
763512201,76351,Le Havre,27.2673559822747,15780.0,2013
763512202,76351,Le Havre,39.8262459990855,13360.0,2013
763512203,76351,Le Havre,17.9830203241574,17072.0,2013
763512204,76351,Le Havre,23.8244514106583,16730.4166666667,2013
763512205,76351,Le Havre,34.5769487008661,14468.1818181818,2013
763512301,76351,Le Havre,34.186622625929,15038.0,2013
763512302,76351,Le Havre,40.6738131699847,13210.6666666667,2013
763512303,76351,Le Havre,46.9805194805195,12556.0,2013
763512304,76351,Le Havre,43.8904899135447,12968.0952380952,2013
763512305,76351,Le Havre,39.9910434393193,13138.9010989011,2013
763512306,76351,Le Havre,21.8187765783448,16371.3333333333,2013
763512307,76351,Le Havre,34.0855506904682,14562.6666666667,2013
763512308,76351,Le Havre,42.3404255319149,12932.6086956522,2013
763512309,76351,Le Havre,36.3349842413327,14130.25,2013
763512501,76351,Le Havre,15.0407830342577,18875.5,2013
764100102,76410,Maromme,,21780.9523809524,2013
764100104,76410,Maromme,22.3353819139596,16617.3333333333,2013
764100105,76410,Maromme,23.4472049689441,16917.0,2013
764100106,76410,Maromme,26.1063526052819,15566.8,2013
764470102,76447,Montivilliers,,26075.5,2013
764470104,76447,Montivilliers,,24122.6666666667,2013
764470105,76447,Montivilliers,10.4256465517241,20001.9047619048,2013
764470106,76447,Montivilliers,,25637.5,2013
764470107,76447,Montivilliers,,20337.0,2013
764470108,76447,Montivilliers,10.78360891445,19894.0,2013
764470109,76447,Montivilliers,17.3619785161129,17559.0,2013
764510101,76451,Mont-Saint-Aignan,,24665.3333333333,2013
764510102,76451,Mont-Saint-Aignan,,25734.5,2013
764510103,76451,Mont-Saint-Aignan,,27278.3333333333,2013
764510202,76451,Mont-Saint-Aignan,,19998.3333333333,2013
764510203,76451,Mont-Saint-Aignan,,19586.0,2013
764510301,76451,Mont-Saint-Aignan,,34946.0714285714,2013
764510302,76451,Mont-Saint-Aignan,,37472.8571428571,2013
764510304,76451,Mont-Saint-Aignan,,28847.5,2013
764840101,76484,Oissel,29.2190699034805,15115.8333333333,2013
764840102,76484,Oissel,18.195534097767,18654.0,2013
764840103,76484,Oissel,16.450406861667,19092.5,2013
764840104,76484,Oissel,16.5625527604255,19222.8,2013
764840105,76484,Oissel,14.4302290984826,19732.0,2013
764980102,76498,Le Petit-Quevilly,14.5779449800141,17930.0,2013
764980103,76498,Le Petit-Quevilly,16.6049248202223,18505.5555555556,2013
764980104,76498,Le Petit-Quevilly,15.3245831855268,18574.6666666667,2013
764980105,76498,Le Petit-Quevilly,45.2648475120385,12529.0,2013
764980106,76498,Le Petit-Quevilly,31.8094716671229,14617.5,2013
764980107,76498,Le Petit-Quevilly,,18354.0,2013
764980108,76498,Le Petit-Quevilly,20.8159866777685,16995.75,2013
764980109,76498,Le Petit-Quevilly,31.2710640346654,14585.0,2013
764980110,76498,Le Petit-Quevilly,,20887.7777777778,2013
764980111,76498,Le Petit-Quevilly,18.7274600721278,18404.0,2013
764980112,76498,Le Petit-Quevilly,,20950.0,2013
765400101,76540,Rouen,19.5599758890898,21435.1851851852,2013
765400102,76540,Rouen,14.0,23335.0,2013
765400103,76540,Rouen,18.6685962373372,20816.1111111111,2013
765400104,76540,Rouen,13.974358974359,22995.0,2013
765400105,76540,Rouen,11.6812790097989,23020.6666666667,2013
765400106,76540,Rouen,15.1884057971014,22983.0,2013
765400201,76540,Rouen,15.8052884615385,21271.0,2013
765400202,76540,Rouen,20.2696917808219,16856.1666666667,2013
765400203,76540,Rouen,19.7439596105301,19255.8333333333,2013
765400204,76540,Rouen,15.8290782047837,22275.0,2013
765400301,76540,Rouen,,19241.0,2013
765400303,76540,Rouen,29.010662038185,16202.7777777778,2013
765400304,76540,Rouen,20.4375848032564,18572.0,2013
765400305,76540,Rouen,21.3179628355127,17821.3333333333,2013
765400306,76540,Rouen,32.9100065688636,14952.1428571429,2013
765400402,76540,Rouen,22.5468904244817,18185.3333333333,2013
765400403,76540,Rouen,,25038.0,2013
765400404,76540,Rouen,15.2173913043478,21619.3333333333,2013
765400405,76540,Rouen,16.1959777492512,21733.3333333333,2013
765400501,76540,Rouen,10.6413693545061,26039.2307692308,2013
765400502,76540,Rouen,10.3409456416854,27737.1111111111,2013
765400503,76540,Rouen,,30737.3333333333,2013
765400504,76540,Rouen,,29640.0,2013
765400601,76540,Rouen,9.50877192982456,23654.2777777778,2013
765400602,76540,Rouen,14.8737566947207,20221.0,2013
765400604,76540,Rouen,14.0501468262932,20796.6666666667,2013
765400701,76540,Rouen,35.6435643564356,15129.0476190476,2013
765400702,76540,Rouen,46.7657992565056,12586.0,2013
765400801,76540,Rouen,57.7444682369736,11410.0,2013
765400802,76540,Rouen,58.5912698412698,11014.4827586207,2013
765400901,76540,Rouen,46.6362407031778,12658.0,2013
765400902,76540,Rouen,,19456.0,2013
765401001,76540,Rouen,37.686509767728,13859.0,2013
765401002,76540,Rouen,12.5608568646543,21254.6666666667,2013
765401003,76540,Rouen,14.5850451930978,20132.6666666667,2013
765401004,76540,Rouen,28.0789721090567,16634.0,2013
765401005,76540,Rouen,17.159383033419,19299.0,2013
765750101,76575,Saint-Étienne-du-Rouvray,61.6998191681736,10991.875,2013
765750102,76575,Saint-Étienne-du-Rouvray,54.5812455261274,11255.8333333333,2013
765750103,76575,Saint-Étienne-du-Rouvray,49.1742141715503,12177.7419354839,2013
765750201,76575,Saint-Étienne-du-Rouvray,24.6206699112511,17707.5,2013
765750202,76575,Saint-Étienne-du-Rouvray,24.3768115942029,17832.0,2013
765750203,76575,Saint-Étienne-du-Rouvray,,22120.0,2013
765750301,76575,Saint-Étienne-du-Rouvray,15.4742096505824,18092.380952381,2013
765750401,76575,Saint-Étienne-du-Rouvray,18.730407523511,17737.0,2013
765750402,76575,Saint-Étienne-du-Rouvray,9.24657534246575,20014.7826086957,2013
765750601,76575,Saint-Étienne-du-Rouvray,20.9410849698619,17963.8095238095,2013
765750602,76575,Saint-Étienne-du-Rouvray,16.6779661016949,19000.7142857143,2013
765750801,76575,Saint-Étienne-du-Rouvray,19.7211155378486,17293.0769230769,2013
765750802,76575,Saint-Étienne-du-Rouvray,27.5043630017452,15736.1904761905,2013
765750901,76575,Saint-Étienne-du-Rouvray,13.6482316638975,20734.6153846154,2013
766810101,76681,Sotteville-lès-Rouen,15.0276243093923,19223.1739130435,2013
766810102,76681,Sotteville-lès-Rouen,8.93360160965795,21585.6,2013
766810103,76681,Sotteville-lès-Rouen,12.6519226937637,21835.0,2013
766810104,76681,Sotteville-lès-Rouen,8.31457060147958,21610.0,2013
766810105,76681,Sotteville-lès-Rouen,27.4928535395998,15340.3571428571,2013
766810107,76681,Sotteville-lès-Rouen,25.7247482453464,17473.0769230769,2013
766810108,76681,Sotteville-lès-Rouen,22.0307029356316,16381.875,2013
766810110,76681,Sotteville-lès-Rouen,,21519.3333333333,2013
766810111,76681,Sotteville-lès-Rouen,14.368610113291,19892.7777777778,2013
766810112,76681,Sotteville-lès-Rouen,,22474.8333333333,2013
766810113,76681,Sotteville-lès-Rouen,15.4549412276883,18682.6666666667,2013
766810114,76681,Sotteville-lès-Rouen,25.673446948873,15936.0,2013
767580101,76758,Yvetot,10.2921348314607,19287.3333333333,2013
767580102,76758,Yvetot,9.30566967953985,21058.8888888889,2013
767580103,76758,Yvetot,14.4811115935736,18251.0,2013
767580104,76758,Yvetot,32.2780113776898,14572.1739130435,2013
767580105,76758,Yvetot,11.8387909319899,20206.0,2013
770140101,77014,Avon,,14097.3529411765,2013
770140102,77014,Avon,9.44911532187225,22753.8888888889,2013
770140103,77014,Avon,,26236.6666666667,2013
770140104,77014,Avon,10.7280878033699,19559.5,2013
770140105,77014,Avon,,25303.3333333333,2013
770530101,77053,Brie-Comte-Robert,8.05749128919861,23965.0,2013
770530102,77053,Brie-Comte-Robert,12.5710176195613,21079.5238095238,2013
770530201,77053,Brie-Comte-Robert,6.13528651443343,24271.3333333333,2013
770580101,77058,Bussy-Saint-Georges,,29971.3333333333,2013
770580102,77058,Bussy-Saint-Georges,8.75324502429608,27616.0,2013
770580103,77058,Bussy-Saint-Georges,,30077.8787878788,2013
770580104,77058,Bussy-Saint-Georges,14.5442633690934,20547.1666666667,2013
770580105,77058,Bussy-Saint-Georges,,19416.5,2013
770830101,77083,Champs-sur-Marne,6.38510142999667,27364.4,2013
770830102,77083,Champs-sur-Marne,16.2479834063148,21124.6666666667,2013
770830201,77083,Champs-sur-Marne,17.7322320791272,17970.8,2013
770830202,77083,Champs-sur-Marne,17.5383542538354,19555.5714285714,2013
770830301,77083,Champs-sur-Marne,,26306.8,2013
770830302,77083,Champs-sur-Marne,,19053.5,2013
770830303,77083,Champs-sur-Marne,,19214.2857142857,2013
771080101,77108,Chelles,16.9593147751606,19397.9166666667,2013
771080102,77108,Chelles,15.4979375368297,20360.0,2013
771080201,77108,Chelles,9.85152015083667,23240.3333333333,2013
771080301,77108,Chelles,,20206.8333333333,2013
771080302,77108,Chelles,,26758.3333333333,2013
771080303,77108,Chelles,7.38606600314301,24898.0,2013
771080304,77108,Chelles,15.5422518996086,19156.6666666667,2013
771080401,77108,Chelles,16.12952614254,20489.2307692308,2013
771080501,77108,Chelles,14.5254698026238,20622.0,2013
771080502,77108,Chelles,10.9446130500759,23743.8888888889,2013
771080503,77108,Chelles,24.712389380531,17085.8733333333,2013
771080601,77108,Chelles,8.06406293902782,26264.7826086957,2013
771080602,77108,Chelles,19.2244328982385,18881.4285714286,2013
771080701,77108,Chelles,12.9651066644617,23095.4166666667,2013
771080702,77108,Chelles,10.4075800872312,23587.619047619,2013
771080703,77108,Chelles,24.8688811188811,17212.7586206897,2013
771180101,77118,Claye-Souilly,,25130.0,2013
771180102,77118,Claye-Souilly,,26624.5,2013
771180103,77118,Claye-Souilly,,22925.3333333333,2013
771180104,77118,Claye-Souilly,9.95875973728425,23378.6956521739,2013
771220101,77122,Combs-la-Ville,,26983.0769230769,2013
771220102,77122,Combs-la-Ville,,25188.5,2013
771220201,77122,Combs-la-Ville,22.6043195638499,17781.1111111111,2013
771220202,77122,Combs-la-Ville,,23812.380952381,2013
771220203,77122,Combs-la-Ville,17.0405848248046,18648.0,2013
771220301,77122,Combs-la-Ville,,18468.75,2013
771220302,77122,Combs-la-Ville,14.6429375985582,20263.6666666667,2013
771220401,77122,Combs-la-Ville,12.152324061975,21978.3333333333,2013
771220402,77122,Combs-la-Ville,,27481.3043478261,2013
771220403,77122,Combs-la-Ville,,23096.0714285714,2013
771220404,77122,Combs-la-Ville,,26880.6666666667,2013
771310101,77131,Coulommiers,7.55320851336214,22833.9130434783,2013
771310102,77131,Coulommiers,,13739.1666666667,2013
771310201,77131,Coulommiers,,20542.6086956522,2013
771310202,77131,Coulommiers,21.2687427912341,17751.3333333333,2013
771310301,77131,Coulommiers,13.8320959451742,18412.3076923077,2013
771520101,77152,Dammarie-les-Lys,15.1910982099661,21963.75,2013
771520201,77152,Dammarie-les-Lys,14.0421792618629,19564.7619047619,2013
771520202,77152,Dammarie-les-Lys,35.4584809130264,14287.619047619,2013
771520203,77152,Dammarie-les-Lys,,22582.0,2013
771520301,77152,Dammarie-les-Lys,32.286811077598,14247.5833333333,2013
771520302,77152,Dammarie-les-Lys,34.5420560747664,14529.0476190476,2013
771520303,77152,Dammarie-les-Lys,33.9191564147627,14562.380952381,2013
771520401,77152,Dammarie-les-Lys,11.9037828947368,22612.5,2013
771860101,77186,Fontainebleau,19.1151919866444,18147.25,2013
