code_qpv,iris_controle,distance_pauvrete
QP033008,330631103,3.8666246566143805
QP033010,330631105,0.5720442873283318
QP033010,330631103,1.1999579899477162
QP033010,330631106,1.328442855455144
QP033010,330631104,1.8078373736535909
QP033010,330631209,2.1805247484364116
QP033011,330631101,0.4444081632600856
QP033011,330631104,2.3921626263463978
QP033011,330631106,2.8715571445448447
QP033011,330631105,3.627955712671657
QP033011,330631103,5.399957989947705
QP033013,331620106,22.131358702628198
QP033013,331620103,27.241630658435916
QP033013,331620102,28.52707182320442
QP033013,331620101,29.077607903164626
QP033013,331620104,
QP033014,331670103,2.7599259391503033
QP033014,331670101,12.585889215525249
QP033014,331670102,13.841630767755579
QP033014,331670110,24.23748887675861
QP033014,331670104,24.699506026290315
QP033015,331920110,8.42723583903901
QP033015,331920105,21.519550849957316
QP033015,331920111,24.498163379719102
QP033015,331920107,24.558175881540084
QP033015,331920102,
QP033016,332490102,2.447250158143916
QP033016,332490109,8.672019494074135
QP033016,332490103,21.289975109072767
QP033016,332490108,22.64687932608085
QP033016,332490106,28.606092254134026
QP033017,332490102,4.513916824810586
QP033017,332490109,10.738686160740805
QP033017,332490103,23.356641775739437
QP033017,332490108,24.71354599274752
QP033017,332490106,30.672758920800696
QP033018,332490109,2.005352827407471
QP033018,332490102,4.219416508522748
QP033018,332490103,14.623308442406103
QP033018,332490108,15.980212659414185
QP033018,332490106,21.939425587467362
QP033019,332811301,9.565482382856501
QP033019,332810103,16.863902719577307
QP033019,332810102,17.76075490030976
QP033019,332810801,19.708348754861593
QP033019,332810502,20.900235653743245
QP033020,333180117,17.244991181767894
QP033020,333180113,20.52669046202653
QP033020,333180102,22.32748081962648
QP033020,333180112,24.720794231132665
QP033020,333180105,25.93063450362233
QP033021,333180117,15.911657848434565
QP033021,333180113,19.1933571286932
QP033021,333180102,20.99414748629315
QP033021,333180112,23.387460897799336
QP033021,333180105,24.597301170289
QP033022,335220110,12.262759943311305
QP033022,335220111,20.070016420770614
QP033022,335220101,22.161586069277384
QP033022,335220104,23.072130875597836
QP033022,335220102,23.164054673840027
QP033023,330390109,3.913873077864448
QP033023,330390106,6.533113384664642
QP033023,330390108,12.166200847412824
QP033023,330390104,14.105338200520686
QP033023,330390105,16.608201747656977
QP034001,340320104,0.15851304567497948
QP034001,340320301,1.184583924325814
QP034001,340320105,1.6974021636135177
QP034001,340320101,2.8027077182049993
QP034001,340320102,2.862432396886277
QP034002,340320105,0.1974021636135177
QP034002,340320101,1.3027077182049993
QP034002,340320102,1.3624323968862768
QP034002,340320104,1.6585130456749795
QP034002,340320301,2.684583924325814
QP034003,340320803,1.712025879056867
QP034003,340320301,5.515416075674189
QP034003,340320104,6.541486954325023
QP034003,340320103,8.247549367978912
QP034003,340320105,8.39740216361352
QP034004,341720705,0.7197018619332525
QP034004,341721701,2.451315282946233
QP034004,341722801,2.798873114035999
QP034004,341720702,3.188023969398138
QP034004,341722502,3.890943693329781
QP034005,341720403,1.0370987412589656
QP034005,341720402,4.803184450999666
QP034005,341720404,5.570145613461605
QP034005,341720401,6.140016865481023
QP034005,341720501,9.897727623840673
QP034006,341720403,1.4370987412589642
QP034006,341720402,4.403184450999667
QP034006,341720401,5.740016865481024
QP034006,341720404,5.970145613461604
QP034006,341720501,9.497727623840674
QP034007,341720703,0.5069115356033933
QP034007,341720502,1.1044015540365706
QP034007,341720501,3.335605709492654
QP034007,341720503,4.025899186823914
QP034007,341720702,4.978642697268533
QP034008,341720501,0.7022723761593284
QP034008,341720502,1.5289317792967552
QP034008,341720703,3.140244868936719
QP034008,341720401,4.459983134518978
QP034008,341720402,5.7968155490003355
QP034009,341720401,1.2266498011856513
QP034009,341720501,2.531060957173999
QP034009,341720402,2.5634822156670083
QP034009,341720502,4.762265112630082
QP034009,341720703,6.373578202270046
QP034010,341720503,1.7592325201572407
QP034010,341720703,1.7597551310632795
QP034010,341720702,2.7119760306018605
QP034010,341720502,3.3710682207032434
QP034010,341720705,5.180298138066746
QP034011,341721701,0.5179819496128957
QP034011,341722801,0.8655397807026617
QP034011,341722502,1.957610359996444
QP034011,341720705,2.6530351952665896
QP034011,341721502,3.336608759582834
QP034012,341720702,1.1213573027314752
QP034012,341720705,1.3469648047334104
QP034012,341720503,2.074100813176095
QP034012,341721701,4.517981949612896
QP034012,341722801,4.865539780702662
QP034013,341720705,1.180298138066746
QP034013,341720702,1.2880239693981395
QP034013,341720503,2.2407674798427593
QP034013,341721701,4.351315282946231
QP034013,341722801,4.698873114035997
QP034014,341720703,0.7264217977299481
QP034014,341720502,2.337734887369912
QP034014,341720503,2.792565853490572
QP034014,341720702,3.745309363935192
QP034014,341720501,4.5689390428259955
QP034016,341080302,17.959115929972167
QP034016,341080101,25.93116100521486
QP034016,341080201,26.748511595282306
QP034016,341080307,30.763803688360646
QP034016,341080305,30.779524764396882
QP034017,343010103,24.50702561439845
QP034017,343010104,27.65082086799898
QP034017,343011201,29.38668145284979
QP034017,343010102,32.55304817225854
QP034017,343010402,32.76359070075892
QP034018,343010103,4.207025614398447
QP034018,343010104,7.350820867998976
QP034018,343011201,9.086681452849785
QP034018,343010102,12.253048172258541
QP034018,343010402,12.463590700758914
QP034019,340030101,0.173726717882964
QP034019,340030102,12.956811342248386
QP034019,340030201,20.96739867606956
QP034019,340030103,25.165677841037205
QP034019,340030106,25.215069633177706
QP034021,341450101,2.5245294154477094
QP034021,341450102,21.14206828167912
QP034021,341450103,21.648530903883902
QP034021,341450106,21.780959533167746
QP034021,341450109,26.09249195951594
QP035001,352880204,12.589911009856362
QP035001,352880203,18.829776314409404
QP035001,352880101,22.254789542115034
QP035001,352880206,24.307710466212917
QP035001,352880104,25.202011321525553
QP035002,352381203,0.34349081658707803
QP035002,352381102,0.42537964868940037
QP035002,352381106,2.9219270201490772
QP035002,352380501,4.198099108445277
QP035002,352381004,4.2613745036963735
QP035003,352381203,0.15650918341292197
QP035003,352381102,0.9253796486894004
QP035003,352381106,2.4219270201490772
QP035003,352380501,3.698099108445277
QP035003,352381004,4.7613745036963735
QP035004,352380501,1.1352342248880447
QP035004,352381106,2.4114063131842443
QP035004,352381104,2.6370797799369186
QP035004,352381105,3.3183408360759756
QP035004,352381203,4.9898425167462435
QP035005,352381106,0.5552603534824101
QP035005,352380501,1.8314324417786096
QP035005,352381203,2.023175850079589
QP035005,352381102,2.7920463153560675
QP035005,352381104,5.603746446603573
QP035006,352381203,0.32317585007958627
QP035006,352381102,1.0920463153560647
QP035006,352381106,2.255260353482413
QP035006,352380501,3.5314324417786125
QP035006,352381004,4.928041170363038
QP036001,360440501,1.8820097047305069
QP036001,360440901,22.538121240261667
QP036001,360441201,26.22881261627149
QP036001,360440801,27.02332744658487
QP036001,360440101,28.865289629930604
QP036002,360440501,8.58200970473051
QP036002,360440901,29.23812124026167
QP036002,360441201,32.92881261627149
QP036002,360440801,33.723327446584875
QP036002,360440101,35.565289629930604
QP036003,360440501,6.91799029526949
QP036003,360440901,13.73812124026167
QP036003,360441201,17.428812616271493
QP036003,360440801,18.22332744658487
QP036003,360440101,20.065289629930607
QP036004,360880104,17.860348369991314
QP036004,360880101,26.242080125469233
QP036004,360880102,28.36220408643962
QP036004,360880103,29.201975392122883
QP036004,360880105,31.062224115618076
QP037001,370030104,13.485851259187235
QP037001,370030102,20.80944223838793
QP037001,370030101,24.64177723060564
QP037001,370030105,26.716785051513412
QP037001,370030103,
QP037002,371220201,21.10181924537053
QP037002,371220101,26.631565298505127
QP037002,371220701,35.51941360856608
QP037002,371220702,35.68176277015799
QP037002,371220102,36.78080253341252
QP037003,371950102,21.710132930654282
QP037003,371950101,
QP037003,371950103,
QP037003,371950104,
QP037004,372330102,10.712543840971883
QP037004,372330104,15.239654891099647
QP037004,372330107,16.08528573502795
QP037004,372330101,25.666295811839234
QP037004,372330106,25.88534539040385
QP037005,372611403,17.506484238026793
QP037005,372610601,18.819293671593684
QP037005,372612001,18.97117363280289
QP037005,372610602,21.15030692091059
QP037005,372610401,21.380285511391456
QP037006,372611403,19.739817571360128
QP037006,372610601,21.052627004927018
QP037006,372612001,21.204506966136226
QP037006,372610602,23.383640254243925
QP037006,372610401,23.61361884472479
QP037007,372611403,8.30648423802679
QP037007,372610601,9.619293671593681
QP037007,372612001,9.771173632802888
QP037007,372610602,11.950306920910588
QP037007,372610401,12.180285511391453
QP037008,372611403,7.573150904693449
QP037008,372610601,8.88596033826034
QP037008,372612001,9.037840299469547
QP037008,372610602,11.216973587577247
QP037008,372610401,11.446952178058112
QP037009,372611403,23.373150904693453
QP037009,372610601,24.685960338260344
QP037009,372612001,24.83784029946955
QP037009,372610602,27.01697358757725
QP037009,372610401,27.246952178058116
QP037010,372611403,6.773150904693459
QP037010,372610601,8.08596033826035
QP037010,372612001,8.237840299469557
QP037010,372610602,10.416973587577257
QP037010,372610401,10.646952178058122
QP037011,372611403,12.106484238026795
QP037011,372610601,13.419293671593685
QP037011,372612001,13.571173632802893
QP037011,372610602,15.750306920910592
QP037011,372610401,15.980285511391457
QP037012,370030104,14.319184592520564
QP037012,370030102,21.64277557172126
QP037012,370030101,25.47511056393897
QP037012,370030105,27.55011838484674
QP037012,370030103,
QP038001,381510306,5.83518360705083
QP038001,381510301,16.318507464227
QP038001,381510202,21.855005234740624
QP038001,381510104,24.531257938341536
QP038001,381510402,25.208957005641075
QP038002,380530401,11.100843115977028
QP038002,380530101,24.5800294805695
QP038002,380530403,26.48367367852187
QP038002,380530201,26.78575814581767
QP038002,380530301,26.903431766760995
QP038003,381510306,3.66481639294917
QP038003,381510301,25.818507464227
QP038003,381510202,31.355005234740624
QP038003,381510104,34.03125793834154
QP038003,381510402,34.708957005641075
QP038004,381510306,3.2351836070508284
QP038004,381510301,18.918507464227
QP038004,381510202,24.455005234740625
QP038004,381510104,27.131257938341538
QP038004,381510402,27.808957005641076
QP038005,381690108,0.9448526785881697
QP038005,381690107,9.66786516651991
QP038005,381690103,9.895948033442291
QP038005,381690106,10.045084958915297
QP038005,381690105,11.536946688095231
QP038006,381850603,4.432081700938646
QP038006,381850604,7.165411666309424
QP038006,381850507,8.068040342444128
QP038006,381850504,8.711061170607998
QP038006,381850605,10.72493269210922
QP038007,381850507,3.1680403424441295
QP038007,381850504,3.8110611706079993
QP038007,381850605,5.824932692109222
QP038007,381850506,7.113883455844785
QP038007,381850607,7.795061582471696
QP038008,381850603,4.898748367605307
QP038008,381850507,7.601373675777467
QP038008,381850604,7.632078332976086
QP038008,381850504,8.244394503941336
QP038008,381850605,10.258266025442559
QP038009,381850507,4.634707009110798
QP038009,381850504,5.277727837274668
QP038009,381850605,7.2915993587758905
QP038009,381850603,7.865415034271976
QP038009,381850506,8.580550122511454
QP038010,383170101,19.146032783493418
QP038010,383170105,19.555879954020945
QP038010,383170104,20.05139169796783
QP038010,383170102,
QP038011,384210502,12.21589546059321
QP038011,384210501,16.728914544366692
QP038011,384210103,16.83747725963051
QP038011,384210201,18.16956108990143
QP038011,384210101,18.40380216808409
QP038012,385630106,19.102469111918726
QP038012,385630103,22.604725913951807
QP038012,385630105,23.985199328626166
QP038012,385630104,25.72523858873386
QP038012,385630102,30.032598806708897
QP038013,380530401,12.667509782643691
QP038013,380530101,26.146696147236163
QP038013,380530403,28.050340345188534
QP038013,380530201,28.352424812484333
QP038013,380530301,28.47009843342766
QP038014,381930101,17.98068938162543
QP038014,381930107,21.215818138860634
QP038014,381930105,25.5616540717795
QP038014,381930106,27.810469929388848
QP038015,385530106,14.442245291340672
QP038015,385530107,24.42509311329032
QP038015,385530108,27.247437105696186
QP038015,385530101,32.38586667244501
QP038015,385530104,
QP038016,385530106,11.575578624674005
QP038016,385530107,21.558426446623653
QP038016,385530108,24.38077043902952
QP038016,385530101,29.519200005778345
QP038016,385530104,
QP038023,385440301,1.8290698602292323
QP038023,385440101,15.36450674741689
QP038023,385440303,20.399096662062046
QP038023,385440201,20.62492158192567
QP038023,385440401,21.669123356122533
QP038024,385440301,12.262403193562562
QP038024,385440101,25.79784008075022
QP038024,385440303,30.832429995395376
QP038024,385440201,31.058254915259
QP038024,385440401,32.10245668945586
QP038026,385440301,3.4957365268958966
QP038026,385440101,17.031173414083554
QP038026,385440303,22.06576332872871
QP038026,385440201,22.291588248592333
QP038026,385440401,23.335790022789197
QP039001,391980105,35.682008054005486
QP039001,391980102,38.45698018344465
QP039001,391980110,38.734207652298764
QP039001,391980106,40.11310505187492
QP039001,391980107,42.050625550897145
QP039002,393000107,22.353704809362167
QP039002,393000102,26.76639491117211
QP039002,393000106,30.381895747892827
QP039002,393000108,33.568018312622634
QP039002,393000101,
QP039003,394780103,17.94054289366776
QP039003,394780104,24.821124048177822
QP039003,394780102,31.832047297813048
QP039003,394780101,31.927111681883343
QP039004,394780103,12.14054289366777
QP039004,394780104,19.021124048177832
QP039004,394780102,26.032047297813058
QP039004,394780101,26.127111681883353
QP040001,400880102,12.521555119569989
QP040001,400880103,16.919925230730378
QP040001,400880106,17.878774218272646
QP040001,400880107,18.978971560651516
QP040001,400880105,20.27660126663877
QP040002,400880102,16.788221786236655
QP040002,400880103,21.186591897397044
QP040002,400880106,22.145440884939312
QP040002,400880107,23.24563822731818
QP040002,400880105,24.543267933305437
QP040003,400880102,13.654888452903322
QP040003,400880103,18.05325856406371
QP040003,400880106,19.01210755160598
QP040003,400880107,20.11230489398485
QP040003,400880105,21.409934599972104
QP040004,401920104,21.84258208340943
QP040004,401920105,23.694029809285023
QP040004,401920106,30.244320040102686
QP040004,401920107,31.100315331042175
QP040004,401920101,33.53939840504909
QP041001,410180101,0.6760714897080291
QP041001,410180102,1.6739886622862272
QP041001,410180301,2.0834785070300654
QP041001,410180901,6.069454983124849
QP041001,410180302,17.017008638128225
QP041002,412690102,1.2473830167721758
QP041002,412690107,36.21298152099494
QP041002,412690105,37.43633919008575
QP041002,412690108,38.1916377855179
QP041002,412690103,
QP041003,411940107,25.034742350190772
QP041003,411940104,32.84646677243964
QP041003,411940106,34.5024956744151
QP041003,411940103,35.03759900997076
QP041003,411940109,40.14654356449057
QP042001,421470102,19.357797243786237
QP042001,421470202,31.090597749384614
QP042001,421470201,34.03494125271396
QP042001,421470301,34.16476526043603
QP042001,421470101,
QP042003,420440103,23.838954491841978
QP042003,420440102,24.41229048976612
QP042003,420440101,24.736318211793467
QP042003,420440203,30.590846766062928
QP042003,420440201,
QP042007,421860101,25.63301525810025
QP042007,421860102,26.53792832231331
QP042007,421860106,31.315383867738582
QP042008,421860101,25.499681924766918
QP042008,421860102,26.404594988979976
QP042008,421860106,31.18205053440525
QP042009,422070302,7.94151923409844
QP042009,422070103,8.715756139885197
QP042009,422070104,9.3614593415919
QP042009,422070303,10.211726220158056
QP042009,422070105,10.632129165697414
QP042010,422070302,16.774852567431775
QP042010,422070103,17.549089473218533
QP042010,422070104,18.194792674925235
QP042010,422070303,19.04505955349139
QP042010,422070105,19.46546249903075
QP042011,422180602,0.2445107399514086
QP042011,422181803,1.2161615704635267
QP042011,422181801,1.8536982146248988
QP042011,422181804,2.82360875511106
QP042011,422181001,4.145157629666386
QP042012,422180602,0.38882259338192426
QP042012,422181803,1.8494949037968595
QP042012,422181804,2.190275421777727
QP042012,422181801,2.4870315479582317
QP042012,422181001,4.778490962999719
QP042013,422180602,1.22215592671526
QP042013,422181804,1.3569420884443915
QP042013,422181803,2.6828282371301952
QP042013,422181801,3.3203648812915674
QP042013,422181001,5.6118242963330545
QP042014,422181001,0.02150903700027129
QP042014,422180603,0.366204638291002
QP042014,422181801,2.3129684520417584
QP042014,422181803,2.9505050962031305
QP042014,422181304,3.4530305958142122
QP042015,422181804,8.543057911555607
QP042015,422180602,11.122155926715259
QP042015,422181803,12.582828237130194
QP042015,422181801,13.220364881291566
QP042015,422181001,15.511824296333053
QP042016,422181304,1.3196972624808723
QP042016,422180603,1.767128695042338
QP042016,422181001,2.1548423703336113
QP042016,422180502,2.716792012374192
QP042016,422181301,3.633210918739451
QP042017,421870302,8.288251467610031
QP042017,421870801,11.451190261367003
QP042017,421870701,16.489586377026104
QP042017,421870802,18.451551213340327
QP042017,421870702,19.895928993850866
QP042018,421870302,20.888251467610033
QP042018,421870801,24.051190261367005
QP042018,421870701,29.089586377026105
QP042018,421870802,31.05155121334033
QP042018,421870702,32.49592899385087
QP042019,421870302,16.78825146761003
QP042019,421870801,19.951190261367003
QP042019,421870701,24.989586377026104
QP042019,421870802,26.951551213340327
QP042019,421870702,28.395928993850866
QP043001,431570107,17.25626564697447
QP043001,431570101,21.575056301250434
QP043001,431570105,26.490227092682886
QP043001,431570108,26.824493592893926
QP043001,431570106,31.12056702320179
QP043002,431570107,9.989598980307804
QP043002,431570101,14.308389634583769
QP043002,431570105,19.22356042601622
QP043002,431570108,19.55782692622726
QP043002,431570106,23.853900356535124
QP044001,441840119,1.438499494838375
QP044001,441840122,2.558327758750586
QP044001,441840112,15.704705427453273
QP044001,441840116,16.238627451177678
QP044001,441840124,18.21426261057166
QP044002,441840122,3.141672241249424
QP044002,441840119,4.261500505161635
QP044002,441840112,21.404705427453283
QP044002,441840116,21.938627451177688
QP044002,441840124,23.91426261057167
QP044003,441840122,9.575005574582754
QP044003,441840119,10.694833838494965
QP044003,441840112,27.838038760786613
QP044003,441840116,28.371960784511018
QP044003,441840124,30.347595943905
QP044004,440360101,27.677364191596055
QP044004,440360104,33.129986564411396
QP044004,440360103,33.54158148368424
QP044006,441091006,3.558828570792457
QP044006,441090203,9.004760347895626
QP044006,441090202,15.347411373920117
QP044006,441090204,15.815839041523155
QP044006,441090804,22.0508868830491
QP044007,441090203,0.271427014562299
QP044007,441091006,5.17450476254087
QP044007,441090202,6.61407804058679
QP044007,441090204,7.082505708189828
QP044007,441090804,13.317553549715772
QP044008,441090203,1.4714270145622947
QP044008,441091006,3.9745047625408745
QP044008,441090202,7.814078040586786
QP044008,441090204,8.282505708189824
QP044008,441090804,14.517553549715768
QP044009,441091006,1.8745047625408802
QP044009,441090203,3.571427014562289
QP044009,441090202,9.91407804058678
QP044009,441090204,10.382505708189818
QP044009,441090804,16.617553549715762
QP044010,441090203,1.5952396521043681
QP044010,441090202,4.747411373920123
QP044010,441090204,5.215839041523161
QP044010,441091006,7.041171429207537
QP044010,441090804,11.450886883049105
QP044011,441090203,0.3380936812289619
QP044011,441091006,5.107838095874207
QP044011,441090202,6.680744707253453
QP044011,441090204,7.149172374856491
QP044011,441090804,13.384220216382435
QP044012,441090203,2.3952396521043795
QP044012,441090202,3.9474113739201115
QP044012,441090204,4.415839041523149
QP044012,441091006,7.841171429207549
QP044012,441090804,10.650886883049093
QP044013,441090203,0.40476034789563187
QP044013,441091006,5.041171429207537
QP044013,441090202,6.747411373920123
QP044013,441090204,7.215839041523161
QP044013,441090804,13.450886883049105
QP044014,441091006,1.5254952374591255
QP044014,441090203,6.971427014562295
QP044014,441090202,13.314078040586786
QP044014,441090204,13.782505708189824
QP044014,441090804,20.017553549715768
QP044015,441090203,0.0047603478956261824
QP044015,441091006,5.441171429207543
QP044015,441090202,6.347411373920117
QP044015,441090204,6.815839041523155
QP044015,441090804,13.050886883049099
QP044016,441090202,2.5807447072534515
QP044016,441090204,3.0491723748564894
QP044016,441090203,3.7619063187710395
QP044016,441091006,9.207838095874209
QP044016,441090804,9.284220216382433
QP044017,441140107,27.43792415169661
QP044017,441140106,29.312840955441004
QP044017,441140101,
QP044017,441140102,
QP044017,441140103,
QP044018,441430201,19.071830076211896
QP044018,441430301,19.558777648409215
QP044018,441430601,23.090043200077766
QP044018,441430701,23.86858856060438
QP044018,441430702,23.903774077372127
QP044019,441620501,20.758965363061392
QP044019,441620502,25.652574948589052
QP044019,441620505,37.83595235049091
QP044019,441620401,41.219003629831555
QP044019,441620603,41.360601565305934
QP045001,452850106,15.469327720582264
QP045001,452850105,21.610256826176666
QP045001,452850104,23.387278155529827
QP045001,452850107,23.80580043378543
QP045001,452850103,26.859202577527185
QP045002,450680105,1.4534448509527635
QP045002,450680103,18.082149105864765
QP045002,450680101,19.407696877132732
QP045002,450680104,21.946635770100063
QP045002,450680102,30.83611014834548
QP045004,452080104,0.3814100200176256
QP045004,452080107,4.050202470485139
QP045004,452080101,14.57385241400955
QP045004,452080103,17.270755204794916
QP045004,452080106,21.260686912035894
QP045006,451470302,18.423895460919706
QP045006,451470102,28.05236902525573
QP045006,451470401,33.101150656640485
QP045006,451470301,
QP045006,451470303,
QP045007,451470302,23.090562127586377
QP045007,451470102,32.7190356919224
QP045007,451470401,37.767817323307156
QP045007,451470301,
QP045007,451470303,
QP045008,451470302,8.957228794253044
QP045008,451470102,18.585702358589067
QP045008,451470401,23.634483989973823
QP045008,451470301,
QP045008,451470303,
QP045009,452340803,0.43266226969139865
QP045009,452340604,3.4828010128995466
QP045009,452340102,8.113946957240184
QP045009,452342002,9.146833646882168
QP045009,452341801,9.428294596506444
QP045010,452340602,1.2330471979270214
QP045010,452342001,1.6162029748911309
QP045010,452341902,4.326001419703573
QP045010,452341801,4.6717054034935614
QP045010,452342002,4.953166353117837
QP045011,452342001,1.3171303584421992
QP045011,452341902,1.392668086370243
QP045011,452341901,2.9814424486564235
QP045011,452340602,4.1663805312603515
QP045011,452341801,7.6050387368268915
QP045012,452342002,1.5468336468821633
QP045012,452341801,1.8282945965064386
QP045012,452340604,4.117198987100458
QP045012,452340602,5.266952802072979
QP045012,452340803,7.167337730308606
QP045013,452840202,15.197837571186952
QP045013,452840101,24.57903098258606
QP045013,452840102,26.550714331623666
QP045013,452840201,28.25144867075185
QP045013,452840203,31.039927428256455
QP045014,452850105,2.4769234928433335
QP045014,452850106,34.6026610539156
QP045014,452850104,42.52061148886316
QP045014,452850107,42.93913376711876
QP045014,452850103,45.99253591086052
QP045016,451550301,15.88028337935274
QP045016,451550202,32.66672861369831
QP045016,451550201,39.666920246923965
QP045016,451550302,41.424568170618215
QP045016,451550101,44.92490455230097
QP045017,451550301,2.4469500460194027
QP045017,451550202,19.233395280364974
QP045017,451550201,26.233586913590628
QP045017,451550302,27.991234837284875
QP045017,451550101,31.491571218967636
QP046001,460420104,10.860380792207572
QP046001,460420201,11.785846887606862
QP046001,460420103,11.887130061001237
QP046001,460420501,22.620516354477793
QP046001,460420401,22.725627322598474
QP047001,470010104,6.619199670811234
QP047001,470010115,22.96515435269967
QP047001,470010108,24.158840273848472
QP047001,470010112,24.893392425223432
QP047001,470010113,26.400147705608003
QP047002,470010104,18.485866337477894
QP047002,470010115,34.83182101936633
QP047002,470010108,36.02550694051513
QP047002,470010112,36.76005909189009
QP047002,470010113,38.266814372274666
QP047003,470010115,6.065154352699672
QP047003,470010108,7.258840273848474
QP047003,470010112,7.993392425223433
QP047003,470010113,9.500147705608004
QP047003,470010104,10.280800329188764
QP047005,473230101,5.370228214343772
QP047005,473230301,7.724630109531407
QP047005,473230102,12.819394509725488
QP047005,473230103,15.179512413701982
QP047005,473230201,16.064969665382147
QP047006,471570103,6.262718391306471
QP047006,471570106,18.68523245769718
QP047006,471570105,20.747427436674673
QP047006,471570101,21.978784577466055
QP047006,471570107,25.075793056313007
QP049001,490070504,0.7169491424053405
QP049001,490071113,4.578198657942124
QP049001,490070806,7.202500717994866
QP049001,490071106,7.208864728594705
QP049001,490070803,7.464815111544745
QP049002,490071106,2.808864728594699
QP049002,490071107,4.759727739185678
QP049002,490070504,5.116949142405346
QP049002,490070805,6.91843194061218
QP049002,490071113,8.97819865794213
QP049003,490070805,0.7815680593878227
QP049003,490071107,2.940272260814325
QP049003,490071106,4.891135271405304
QP049003,490070504,12.816949142405349
QP049003,490071113,16.678198657942133
QP049004,490071106,1.942198061928032
QP049004,490071107,3.8930610725190107
QP049004,490070504,5.983615809072013
QP049004,490070805,6.051765273945513
QP049004,490071113,9.844865324608797
QP049005,490071106,2.0421980619280333
QP049005,490071107,3.993061072519012
QP049005,490070504,5.883615809072012
QP049005,490070805,6.151765273945514
QP049005,490071113,9.744865324608796
QP049006,490070806,0.16916738466154158
QP049006,490070803,0.4314817782114204
QP049006,490070502,1.488243178246531
QP049006,490070203,2.2345685446477823
QP049006,490071113,2.4551346753912
QP049007,490070504,2.950282475738682
QP049007,490071106,4.975531395261363
QP049007,490071113,6.811531991275466
QP049007,490071107,6.926394405852342
QP049007,490070805,9.085098607278844
QP049008,493530101,20.770430447730973
QP049008,493530102,26.945551498438157
QP049008,493530110,37.598539927393205
QP049009,490990201,1.0431077694235356
QP049009,490991002,30.0545676801044
QP049009,490990801,35.85466120689706
QP049009,490990402,36.15095621266802
QP049009,490990603,36.499958677621024
QP049010,490990201,1.4431077694235341
QP049010,490991002,30.4545676801044
QP049010,490990801,36.25466120689706
QP049010,490990402,36.55095621266802
QP049010,490990603,36.899958677621015
QP049011,490990201,8.590225563909797
QP049011,490991002,20.42123434677107
QP049011,490990801,26.22132787356373
QP049011,490990402,26.517622879334688
QP049011,490990603,26.866625344287687
QP049012,490990201,10.490225563909796
QP049012,490991002,18.52123434677107
QP049012,490990801,24.32132787356373
QP049012,490990402,24.61762287933469
QP049012,490990603,24.96662534428769
QP049013,493280105,1.9069957422995643
QP049013,493280104,16.855806990518598
QP049013,493280103,18.603800585132902
QP049013,493280101,22.49150617144995
QP049013,493280110,26.999398707265048
QP050002,505020302,7.833121206563455
QP050002,505020301,14.33926681470189
QP050002,505020202,19.33679284803797
QP050002,505020103,21.931528386618936
QP050002,505020201,24.481411082175907
QP050003,505020302,9.566454539896789
QP050003,505020301,16.072600148035225
QP050003,505020202,21.070126181371304
QP050003,505020103,23.66486171995227
QP050003,505020201,26.21474441550924
QP050005,501290301,18.055645687011346
QP050005,501290302,22.159618626567486
QP050005,501290102,27.603109237764357
QP050005,501290402,28.1683724475436
QP050005,501290101,28.31555007891261
QP050006,501290301,7.955645687011351
QP050006,501290302,12.059618626567492
QP050006,501290102,17.503109237764363
QP050006,501290402,18.068372447543606
QP050006,501290101,18.215550078912617
QP050007,501290301,7.788979020344687
QP050007,501290302,11.892951959900827
QP050007,501290102,17.3364425710977
QP050007,501290402,17.90170578087694
QP050007,501290101,18.048883412245953
QP051001,511080503,7.404358816603477
QP051001,511080502,8.868000393222125
QP051001,511080202,10.087373144883045
QP051001,511080303,11.461217919514368
QP051001,511080302,12.62033772731241
QP051002,511080503,8.071025483270141
QP051002,511080502,9.53466705988879
QP051002,511080202,10.75403981154971
QP051002,511080303,12.127884586181032
QP051002,511080302,13.287004393979075
QP051003,514544702,3.4287794299898238
QP051003,514544703,4.9899096517846
QP051003,514544602,5.783541713171772
QP051003,514543603,11.179694634913467
QP051003,514543102,15.570295588225441
QP051004,514543602,1.2489974979480678
QP051004,514542101,1.7678079448281494
QP051004,514544601,3.6120347707615394
QP051004,514543501,3.7916923678833285
QP051004,514543102,4.229704411774549
QP051005,514543102,2.03696225489211
QP051005,514543603,2.3536386984198643
QP051005,514544601,2.654631895905119
QP051005,514542101,4.498858721838509
QP051005,514543602,5.017669168718591
QP051006,514543602,1.9489974979480778
QP051006,514542101,2.4678079448281593
QP051006,514543501,3.0916923678833186
QP051006,514544601,4.312034770761549
QP051006,514543101,4.372078346820963
QP051008,514543602,0.9823308312814021
QP051008,514542101,1.5011412781614837
QP051008,514544601,3.3453681040948737
QP051008,514543102,3.963037745107883
QP051008,514543501,4.058359034549994
QP051009,514544601,0.8453681040948737
QP051009,514542101,0.9988587218385163
QP051009,514543102,1.4630377451078829
QP051009,514543602,1.517669168718598
QP051009,514543603,5.853638698419857
QP051010,516490301,3.8121951219511985
QP051010,516490202,9.114708350721699
QP051010,516490102,10.51922083176942
QP051010,516490201,23.04228349147847
QP051010,516490303,
QP051011,516490301,8.52113821138213
QP051011,516490202,21.448041684055028
QP051011,516490102,22.85255416510275
QP051011,516490201,35.3756168248118
QP051011,516490303,
QP051012,512300401,0.5671383332988498
